google_place_id,name,category,primary_type,primary_type_name,activities,activity_type,lat,lon,address,rating,rating_count,price_level,business_status,website,google_maps_url,all_types,found_via_category,found_via_cell
ChIJAefnO_tRCTER1mhrW0OSCNE,Jars of Clay Cafe,coffee,cafe,Cafe,coffee,coffee,11.5811771,104.85321839999999,"Supermarket 1 & 1, HVJ3+F8C, Oknha Try Heng St. (2011), Phnom Penh 12411, Cambodia",4.5,311,PRICE_LEVEL_MODERATE,OPERATIONAL,http://www.jarsofclay.asia/,https://maps.google.com/?cid=15062449771734853846&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,cafe;food;point_of_interest;establishment,cafe,Sen Sok
ChIJ3xI6PEhRCTERF0DrBoRsq0I,One2One Mart & Cafe,coffee,cafe,Cafe,coffee,coffee,11.539711299999999,104.9061416,"28A, Street 3BT, Phnom Penh, Cambodia",4.9,27,,OPERATIONAL,https://www.facebook.com/share/1ACR1WWYwz/?mibextid=wwXlfr,https://maps.google.com/?cid=4804052741828329495&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,cafe;food;point_of_interest;establishment,cafe,Stueng Mean Chey
ChIJlWK967RXCTERgSYQX2za-xE,BROWN Coffee | Koh Norea,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5475101,104.9575686,"Phnom Penh 121203, Cambodia",4.5,298,PRICE_LEVEL_MODERATE,OPERATIONAL,https://www.browncoffee.com.kh/,https://maps.google.com/?cid=1295869476785366657&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Chbar Ampov / east bank
ChIJ1QdQTABRCTERq9_Z8JJNXmc,Sip House - Matcha & Coffee (Independence Monument),coffee,coffee_shop,Coffee Shop,coffee,coffee,11.555212100000002,104.92872609999999,"1st floor, 277 Norodom Blvd, Phnom Penh, Cambodia",4.6,82,,OPERATIONAL,,https://maps.google.com/?cid=7448476127218753451&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Daun Penh / Riverside
ChIJu5NaEQBRCTERfdvRGXL1PCk,Willow Coffee,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5404948,104.91707760000001,"Street 446, Phnom Penh, Cambodia",5,20,,OPERATIONAL,,https://maps.google.com/?cid=2971519724565945213&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Mean Chey
ChIJCyExzXlRCTERKjWdQqdbmOk,The Playroom - Cambodia,coffee,amusement_center,Amusement Center,coffee,coffee,11.5818057,104.90097379999999,"9 Street 287 Phnom Penh, Phnom Penh 12151, Cambodia",4.5,256,,OPERATIONAL,https://www.facebook.com/theplayroomkh,https://maps.google.com/?cid=16832304381232493866&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,amusement_center;cafe;sports_club;sports_activity_location;bar;association_or_organization;restaurant;food;point_of_interest;establishment,cafe,Toul Kork
ChIJbYEHYTNRCTERCxg4K6Ka0kY,Apsara Fairy Cafe,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5793395,104.89112860000002,"House N, 19 St 574, Phnom Penh 120408, Cambodia",4.8,30,,OPERATIONAL,https://www.facebook.com/Apsarafairy,https://maps.google.com/?cid=5103311349064669195&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Sen Sok
ChIJachtC_pRCTERbfHG3nYTROU,បុរី សូនី,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5281808,104.87995989999999,"GVJJ+W44, 553 Street. 45sony, Phnom Penh, Cambodia",4.7,41,,OPERATIONAL,,https://maps.google.com/?cid=16520350734366470509&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;food;point_of_interest;store;establishment,coffee_shop,Stueng Mean Chey
ChIJU_IrVgBRCTERyo1hwnP4ofQ,បុរី ជីប ម៉ុង ទួលពង្រ,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.520537599999999,104.87397140000002,"GVCF+5HH, Phnom Penh, Cambodia",4.8,29,,OPERATIONAL,,https://maps.google.com/?cid=17627643592570932682&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Pou Senchey
ChIJF4E_YABRCTERpLbO2T4Zqv8,Starbucks | Sen Sok,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.582971299999999,104.87018150000002,"HVMC+63X, Phnom Penh Hanoi Friendship Blvd (1019), Phnom Penh, Cambodia",4.6,69,,OPERATIONAL,,https://maps.google.com/?cid=18422564983445304996&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Sen Sok
ChIJ9Tp0biFTCTERAndsdSmhUh0,CLÉO Café and Bookstore,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5994984,104.88704729999999,"HVXP+QR, Phnom Penh, Cambodia",4.7,37,,OPERATIONAL,https://m.facebook.com/%E1%9E%80%E1%9F%92%E1%9E%9B%E1%9F%81%E1%9E%A2%E1%9E%BC-CL%C3%89O-Cambodia-111175873733717/?ti=as,https://maps.google.com/?cid=2112928374625957634&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;book_store;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Sen Sok
ChIJHdCzdgBTCTERKW_mA-7VQ4g,Mekhala Coffee & Eatery,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.5921498,104.9267246,"OCIC, SH01 st, Phnom Penh 12110, Cambodia",4.7,35,,OPERATIONAL,,https://maps.google.com/?cid=9818926830842179369&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;salad_shop;cafe;sandwich_shop;food_store;store;restaurant;food;point_of_interest;establishment,coffee_shop,Chroy Changvar
ChIJlz2iBjFRCTERBNUQKnMphQI,Sla Coffee and Pub,coffee,coffee_shop,Coffee Shop,coffee,coffee,11.564613900000001,104.86129269999999,"Street 2009, Phnom Penh 120912, Cambodia",4.6,59,,OPERATIONAL,,https://maps.google.com/?cid=181596934582097156&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,coffee_shop;cafe;food_store;store;food;point_of_interest;establishment,coffee_shop,Pou Senchey
